mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
MAG_27	nunu	nunu	milk	dairy	fermented_dairy	99.62	0	70	2661231	38.18	74983	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium_B	Firmicutes	Du2023	NA
MAG_49	nunu	nunu	milk	dairy	fermented_dairy	100	0	38	1737223	39.26	72056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc pseudomesenteroides	Firmicutes	Du2023	NA
WalshAM_2017__ERR1981166__bin.3	nunu	nunu	milk	dairy	fermented_dairy	100	0	79	1778733	39.11	57189	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc falkenbergense	Firmicutes	Caffrey2024	Pasolli et al. 2020
WalshAM_2017__ERR1981167__bin.1	nunu	nunu	milk	dairy	fermented_dairy	99	1.16	102	1879808	39.49	44577	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasuis	Firmicutes	Caffrey2024	Pasolli et al. 2020
WalshAM_2017__ERR1981172__bin.2	nunu	nunu	milk	dairy	fermented_dairy	98.88	0	34	1776511	37.61	96235	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantarius	Firmicutes	Caffrey2024	Pasolli et al. 2020
WalshAM_2017__ERS1739831__bin.3	nunu	nunu	milk	dairy	fermented_dairy	94.06991261	0.967540574	191	1640874	37.67	13594	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_equinus	Firmicutes	Carlino2024	WalshAM_2017__ERS1739831
WalshAM_2017__ERS1739834__bin.1	nunu	nunu	milk	dairy	fermented_dairy	99.62546816	0	25	1701871	37.59	103712	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_equinus	Firmicutes	Carlino2024	WalshAM_2017__ERS1739834
WalshAM_2017__ERS1739835__bin.2	nunu	nunu	milk	dairy	fermented_dairy	99.24242424	1.452020202	128	2350567	34.86	32086	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	WalshAM_2017__ERS1739835
WalshAM_2017__ERS1739838__bin.3	nunu	nunu	milk	dairy	fermented_dairy	99.34456929	0.561797753	71	1690555	37.68	34474	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_equinus	Firmicutes	Carlino2024	WalshAM_2017__ERS1739838
WalshAM_2017__ERS1739839__bin.3	nunu	nunu	milk	dairy	fermented_dairy	94.96154001	1.38576779	158	1844443	39.39	21603	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_suis	Firmicutes	Carlino2024	WalshAM_2017__ERS1739839
WalshAM_2017__ERS1739840__bin.5	nunu	nunu	milk	dairy	fermented_dairy	92.28849665	1.163522013	174	2536050	38.33	25131	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_faecium	Firmicutes	Carlino2024	WalshAM_2017__ERS1739840
WalshAM_2017__ERS1739840__bin.6	nunu	nunu	milk	dairy	fermented_dairy	97.36619548	1.135677178	190	1825957	37.75	14701	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_equinus	Firmicutes	Carlino2024	WalshAM_2017__ERS1739840
WalshAM_2017__ERS1739840__bin.8	nunu	nunu	milk	dairy	fermented_dairy	99.47089947	0	127	1800676	39.12	23056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	WalshAM_2017__ERS1739840
GCF_000469325.1_ASM46932v1_genomic	fermented dairy beverage	other_fermented_dairy	milk	dairy	fermented_dairy	99.48	1.05	62	3271684	56.44	139405	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Schleiferilactobacillus shenzhenensis	Firmicutes	Caffrey2024	NCBI
GCF_001885995.1_ASM188599v1_genomic	dairy products	other_fermented_dairy	milk	dairy	fermented_dairy	99.01	0	108	2317515	39.03	53900	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus italicus	Firmicutes	Caffrey2024	NCBI
GCF_003946085.1_ASM394608v1_genomic	fermented dairy beverage	other_fermented_dairy	milk	dairy	fermented_dairy	99.38	0	62	2797786	50.49	141854	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus angrenensis	Firmicutes	Caffrey2024	NCBI
AlvarezOrdonezA_xxxx__Q01-21__bin.3	whey	whey	milk	dairy	fermented_dairy	91.34331462	1.19047619	167	1473028	39.43	13205	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q01-21
AlvarezOrdonezA_xxxx__Q02-21__bin.1	whey	whey	milk	dairy	fermented_dairy	93.77729258	0.232896652	61	1671192	39.06	57651	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q02-21
AlvarezOrdonezA_xxxx__Q02-21__bin.6	whey	whey	milk	dairy	fermented_dairy	92.45283019	0.691823899	168	1837665	40.72	15180	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_raffinolactis	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q02-21
AlvarezOrdonezA_xxxx__Q03-21__bin.1	whey	whey	milk	dairy	fermented_dairy	92.83318578	2.48427673	173	2305789	35.61	20691	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q03-21
AlvarezOrdonezA_xxxx__Q03-21__bin.8	whey	whey	milk	dairy	fermented_dairy	74.183822	1.491994178	76	1271807	38.75	32725	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q03-21
AlvarezOrdonezA_xxxx__Q04-21__bin.10	whey	whey	milk	dairy	fermented_dairy	98.68013058	1.886792453	148	2315201	35.49	25309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q04-21
AlvarezOrdonezA_xxxx__Q04-21__bin.16	whey	whey	milk	dairy	fermented_dairy	98.64480874	0.118397086	52	5122527	53.04	178948	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_inusitata	Proteobacteria	Carlino2024	AlvarezOrdonezA_xxxx__Q04-21
AlvarezOrdonezA_xxxx__Q05-21__bin.11	whey	whey	milk	dairy	fermented_dairy	51.03448276	0	25	1633560	56.28	97959	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_liquefaciens	Proteobacteria	Carlino2024	AlvarezOrdonezA_xxxx__Q05-21
AlvarezOrdonezA_xxxx__Q05-21__bin.4	whey	whey	milk	dairy	fermented_dairy	62.33333333	0.03030303	27	2500093	49.38	135840	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_alvei	Proteobacteria	Carlino2024	AlvarezOrdonezA_xxxx__Q05-21
AlvarezOrdonezA_xxxx__Q05-21__bin.5	whey	whey	milk	dairy	fermented_dairy	99.24528302	1.509433962	100	2518632	35.49	61873	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q05-21
AlvarezOrdonezA_xxxx__Q07-21__bin.7	whey	whey	milk	dairy	fermented_dairy	98.48484848	0.378787879	62	2222062	35.01	69540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q07-21
AlvarezOrdonezA_xxxx__Q08-21__bin.1	whey	whey	milk	dairy	fermented_dairy	60.5661882	0.877192982	188	3586922	56.07	25951	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	GGB33071	GGB33071_SGB58200	Proteobacteria	Carlino2024	AlvarezOrdonezA_xxxx__Q08-21
AlvarezOrdonezA_xxxx__Q08-21__bin.18	whey	whey	milk	dairy	fermented_dairy	97.88359788	0.264550265	148	1632159	39.47	16576	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q08-21
AlvarezOrdonezA_xxxx__Q08-21__bin.5	whey	whey	milk	dairy	fermented_dairy	97.31975876	2.437106918	125	2262711	34.91	28342	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q08-21
AlvarezOrdonezA_xxxx__Q08-21__bin.8	whey	whey	milk	dairy	fermented_dairy	88.13964967	0.460941291	191	1471293	39.62	9529	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	AlvarezOrdonezA_xxxx__Q08-21
MASTER_WP4_CSIC_1__P2152_73322__bin.12	whey	whey	milk	dairy	fermented_dairy	70.297805640000007	0	132	1719452	34.85	21559	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2152_73322
MASTER_WP4_CSIC_1__P2152_73322__bin.17	whey	whey	milk	dairy	fermented_dairy	52.19435737	0	197	981666	35.78	6526	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2152_73322
MASTER_WP4_CSIC_1__P2162_73322__bin.4	whey	whey	milk	dairy	fermented_dairy	95.79782917	0.85191538	133	2117540	34.96	25303	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2162_73322
MASTER_WP4_CSIC_1__P2172_73322__bin.10	whey	whey	milk	dairy	fermented_dairy	98.45454545	0.757575758	36	1876071	63.72	87295	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_mongoliense	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_1__P2172_73322
MASTER_WP4_CSIC_1__P2172_73322__bin.12	whey	whey	milk	dairy	fermented_dairy	67.31441048	0.145560408	32	1139308	39.42	59154	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2172_73322
MASTER_WP4_CSIC_1__P2172_73322__bin.4	whey	whey	milk	dairy	fermented_dairy	97.91666667	0	87	2789106	68.5	44361	Bacteria	Actinobacteria	CFGB10008	OFGB10008	FGB10008	GGB71819	GGB71819_SGB98816	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_1__P2172_73322
MASTER_WP4_CSIC_1__P2192_73323__bin.5	whey	whey	milk	dairy	fermented_dairy	56.88452524	0.126262626	117	1218921	35.08	18543	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2192_73323
MASTER_WP4_CSIC_1__P2192_73323__bin.6	whey	whey	milk	dairy	fermented_dairy	74.6296409	0.125786164	124	1620793	35.47	22264	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2192_73323
MASTER_WP4_CSIC_1__P2192_73323__bin.8	whey	whey	milk	dairy	fermented_dairy	94.43855271	0.260189229	139	1549768	39.28	15314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2192_73323
MASTER_WP4_CSIC_1__P2212_73323__bin.3	whey	whey	milk	dairy	fermented_dairy	57.33901712	0.473071325	68	923430	40.09	19622	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2212_73323
MASTER_WP4_CSIC_1__P2212_73323__bin.6	whey	whey	milk	dairy	fermented_dairy	51.20689655	1.724137931	129	1304240	35.1	16630	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB96909	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2212_73323
MASTER_WP4_CSIC_1__P2222_73323__bin.7	whey	whey	milk	dairy	fermented_dairy	68.96551724	0	101	1249635	39.26	17830	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2222_73323
MASTER_WP4_CSIC_1__P2232_73323__bin.12	whey	whey	milk	dairy	fermented_dairy	55.17241379	0	6	627544	37.78	315033	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus_SGB96917	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2232_73323
MASTER_WP4_CSIC_1__P2232_73323__bin.6	whey	whey	milk	dairy	fermented_dairy	99.76883562	2.534246575	71	3533647	37.45	98660	Bacteria	Proteobacteria	CFGB15103	OFGB15103	FGB15103	GGB72459	GGB72459_SGB99658	Proteobacteria	Carlino2024	MASTER_WP4_CSIC_1__P2232_73323
MASTER_WP4_CSIC_1__P2232_73323__bin.8	whey	whey	milk	dairy	fermented_dairy	94.82600733	2.335164835	164	1718679	39.7	16138	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus_urinaeequi	Firmicutes	Carlino2024	MASTER_WP4_CSIC_1__P2232_73323
MASTER_WP4_CSIC_1__P2242_73323__bin.17	whey	whey	milk	dairy	fermented_dairy	56.37254902	0.245098039	20	1851700	37.3	295169	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_SGB97712	Bacteroidetes	Carlino2024	MASTER_WP4_CSIC_1__P2242_73323
MASTER_WP4_CSIC_2__P2477__bin.1	whey	whey	milk	dairy	fermented_dairy	97.70723104	0.264550265	65	1662619	39.29	37505	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2477
MASTER_WP4_CSIC_2__P2507__bin.4	whey	whey	milk	dairy	fermented_dairy	72.39289446	0	196	1581789	35.16	12785	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2507
MASTER_WP4_CSIC_2__P2507__bin.7	whey	whey	milk	dairy	fermented_dairy	62.42730085	0.207943439	157	905508	39.87	7171	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2507
MASTER_WP4_CSIC_2__P2507__bin.8	whey	whey	milk	dairy	fermented_dairy	88.88888889	0	49	1461825	39.38	42241	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2507
MASTER_WP4_CSIC_2__P2517__bin.13	whey	whey	milk	dairy	fermented_dairy	97.51461988	0.142021721	67	2315822	68.44	66495	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	GGB72839	GGB72839_SGB100275	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.16	whey	whey	milk	dairy	fermented_dairy	99.34210526	0.219298246	149	3424666	68.39	43830	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium_virtanenii	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.2	whey	whey	milk	dairy	fermented_dairy	98.98477157	1.52284264	86	2914896	70.76	55447	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	GGB72850	GGB72850_SGB100289	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.25	whey	whey	milk	dairy	fermented_dairy	97.80701754	0.058479532	133	2352939	69.35	27031	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	GGB72839	GGB72839_SGB100276	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.32	whey	whey	milk	dairy	fermented_dairy	51.85185185	0	34	922952	37.87	42426	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.37	whey	whey	milk	dairy	fermented_dairy	52.38244514	0	113	1283137	35	22087	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2517__bin.5	whey	whey	milk	dairy	fermented_dairy	93.90909091	1.262626263	135	1684413	64.41	20115	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_mongoliense	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2517
MASTER_WP4_CSIC_2__P2527__bin.12	whey	whey	milk	dairy	fermented_dairy	62.96296296	0	17	1029871	37.89	96163	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2527
MASTER_WP4_CSIC_2__P2537__bin.2	whey	whey	milk	dairy	fermented_dairy	52.06896552	0	88	799243	35.28	12612	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2537
MASTER_WP4_CSIC_2__P2537__bin.4	whey	whey	milk	dairy	fermented_dairy	62.88401254	0	77	1254252	35.68	24454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2537
MASTER_WP4_CSIC_2__P2543__bin.10	whey	whey	milk	dairy	fermented_dairy	64.21052632	0	31	2538740	58.56	166562	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fragi	Proteobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2543
MASTER_WP4_CSIC_2__P2563__bin.10	whey	whey	milk	dairy	fermented_dairy	79.90746517	0.145560408	32	1342896	39.07	62842	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2563
MASTER_WP4_CSIC_2__P2573__bin.3	whey	whey	milk	dairy	fermented_dairy	55.98746082	0	175	1522784	34.72	13473	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_SGB96909	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2573
MASTER_WP4_CSIC_2__P2573__bin.4	whey	whey	milk	dairy	fermented_dairy	80.24990317	1.805031447	180	2051675	35.34	19875	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2573
MASTER_WP4_CSIC_2__P2583__bin.10	whey	whey	milk	dairy	fermented_dairy	93.2663107	1.132252027	185	1490515	39.39	10113	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2583
MASTER_WP4_CSIC_2__P2603__bin.12	whey	whey	milk	dairy	fermented_dairy	80.60407569	0.145560408	28	1356392	39.14	65912	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2603
MASTER_WP4_CSIC_2__P2603__bin.2	whey	whey	milk	dairy	fermented_dairy	74.13793103	0	13	1897935	43.78	207995	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella_SGB99635	Proteobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2603
MASTER_WP4_CSIC_2__P2613__bin.15	whey	whey	milk	dairy	fermented_dairy	69.70198675	0.82781457	107	1562187	39.96	20640	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2613
MASTER_WP4_CSIC_2__P2613__bin.16	whey	whey	milk	dairy	fermented_dairy	61.19222814	0.639277389	144	2503025	48.42	21836	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_paralvei	Proteobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2613
MASTER_WP4_CSIC_2__P2613__bin.24	whey	whey	milk	dairy	fermented_dairy	51.89393939	0.189393939	49	1048278	35.25	33582	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2613
MASTER_WP4_CSIC_2__P2623__bin.13	whey	whey	milk	dairy	fermented_dairy	97.57094757	3.262786596	110	1691522	37.85	36168	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2623
MASTER_WP4_CSIC_2__P2623__bin.28	whey	whey	milk	dairy	fermented_dairy	85.03394195	0.341670268	165	1264697	43.81	9448	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2623
MASTER_WP4_CSIC_2__P2623__bin.31	whey	whey	milk	dairy	fermented_dairy	80.40652942	0.145560408	37	1422209	39.05	65010	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2623
MASTER_WP4_CSIC_2__P2623__bin.38	whey	whey	milk	dairy	fermented_dairy	62.64150943	0.125786164	20	1290264	40.46	139076	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_raffinolactis	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2623
MASTER_WP4_CSIC_2__P2623__bin.6	whey	whey	milk	dairy	fermented_dairy	62.06896552	0	7	809857	37.63	189979	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus_SGB96917	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2623
MASTER_WP4_CSIC_2__P2633__bin.15	whey	whey	milk	dairy	fermented_dairy	61.30739034	0	56	1164303	39.32	35371	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_pseudomesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2633
MASTER_WP4_CSIC_2__P2633__bin.16	whey	whey	milk	dairy	fermented_dairy	97.41161616	0.679244997	92	5181185	61.84	89907	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fluorescens	Proteobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2633
MASTER_WP4_CSIC_2__P2633__bin.17	whey	whey	milk	dairy	fermented_dairy	98.87387387	0.900900901	142	3064477	67.5	31981	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_variabile	Actinobacteria	Carlino2024	MASTER_WP4_CSIC_2__P2633
MASTER_WP4_CSIC_2__P2633__bin.19	whey	whey	milk	dairy	fermented_dairy	99.93172896	0	79	1705881	37.79	36221	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2633
MASTER_WP4_CSIC_2__P2645__bin.8	whey	whey	milk	dairy	fermented_dairy	59.89082969	0.145560408	29	1023942	39.25	59156	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_CSIC_2__P2645
MASTER_WP4_FFoQSI_1__DC18-02__bin.11	whey	whey	milk	dairy	fermented_dairy	57.53424658	0	61	2020051	41.43	45621	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_sp_ANC_4204	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_1__DC18-02
MASTER_WP4_FFoQSI_1__DC18-02__bin.7	whey	whey	milk	dairy	fermented_dairy	76.29098219	0.451237263	153	1175845	39.58	9941	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_1__DC18-02
MASTER_WP4_FFoQSI_1__RC17-02__bin.16	whey	whey	milk	dairy	fermented_dairy	63.92694064	0.136986301	101	2081020	41.07	32763	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_johnsonii	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_1__RC17-02
MASTER_WP4_FFoQSI_1__RC17-02__bin.17	whey	whey	milk	dairy	fermented_dairy	93.38624339	1.14638448	149	1355508	37.89	12481	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_1__RC17-02
