ID	Species	GCA
140303	Rodentibacter trehalosifermentans	GCA_002000545
158358	Romboutsia hominis	GCA_900002575
24303	Romboutsia ilealis	GCA_900015215
2614	Romboutsia lituseburensis	GCA_900002825
152993	Roseateles aquatilis	GCA_002205645
2992	Roseateles depolymerans	GCA_003387155
134277	Roseateles terrae	GCA_002205615
132459	Roseburia amylophila	GCA_025567465
6367	Roseburia hominis	GCA_000225345
6366	Roseburia intestinalis	GCA_000156535
6369	Roseburia inulinivorans	GCA_000174195
159630	Roseburia porci	GCA_009695765
130831	Roseiarcus fermentans	GCA_003315135
13853	Roseibaca ekhonensis	GCA_900499075
134327	Roseibacillus ishigakijimensis	GCA_016595415
134329	Roseibacillus persicicus	GCA_014651675
13829	Roseibacterium elongatum	GCA_000590925
167420	Roseibacterium persicicum	GCA_012395815
13834	Roseibium aggregatum	GCA_000168975
13837	Roseibium album	GCA_001404515
13836	Roseibium alexandrii	GCA_000158095
162478	Roseibium aquae	GCA_008711285
138394	Roseibium denhamense	GCA_009711415
138793	Roseibium hamelinense	GCA_007830545
167474	Roseibium limicola	GCA_017313085
167295	Roseibium litorale	GCA_014842915
13835	Roseibium marinum	GCA_002906165
167318	Roseibium polysiphoniae	GCA_014842925
133285	Roseibium salinum	GCA_026240905
140994	Roseibium sediminis	GCA_008711325
24512	Roseibium suaedae	GCA_900142725
164421	Roseicella frigidaeris	GCA_003258945
169119	Roseicitreum antarcticum	GCA_014681765
13753	Roseicyclus mahoneyensis	GCA_003148775
158729	Roseicyclus marinus	GCA_029589195
2416	Roseiflexus castenholzii	GCA_000017805
167709	Roseimaritima multifibrata	GCA_007741495
168139	Roseimaritima sediminicola	GCA_009618275
131311	Roseimaritima ulvae	GCA_001642915
23339	Roseimicrobium gellanilyticum	GCA_003315205
13755	Roseinatronobacter monicus	GCA_006716865
13754	Roseinatronobacter thiooxidans	GCA_003254005
13756	Roseisalinus antarcticus	GCA_900172355
133348	Roseitalea porphyridii	GCA_004331955
164246	Roseithermus sacchariphilus	GCA_003285105
134138	Roseivirga echinicomitans	GCA_001592935
132058	Roseivirga ehrenbergii	GCA_001593005
159410	Roseivirga misakiensis	GCA_001747105
131264	Roseivirga pacifica	GCA_003633845
133263	Roseivirga seohaensis subsp. aquiponti	GCA_001267955
170089	Roseivivax marinus	GCA_000520615
13757	Roseivivax halodurans	GCA_000521785
13758	Roseivivax halotolerans	GCA_900115815
13759	Roseivivax isoporae	GCA_000521865
168823	Roseivivax jejudonensis	GCA_900172265
130619	Roseivivax lentus	GCA_900156805
131293	Roseivivax marinus	GCA_900109705
13761	Roseivivax sediminis	GCA_900112685
169077	Rosenbergiella collisarenosi	GCA_018494085
167350	Rosenbergiella epipactidis	GCA_018494055
23998	Rosenbergiella nectarea	GCA_900111105
167030	Roseobacter cerasinus	GCA_009811755
13763	Roseobacter denitrificans	GCA_000014045
13764	Roseobacter litoralis	GCA_000154785
140322	Roseobacter ponti	GCA_012932215
13765	Roseobacter sp.	GCA_018524345
168429	Roseococcus microcysteis	GCA_014764365
169711	Roseococcus sp.	GCA_004336745
61	Roseococcus suduntuyensis	GCA_014196305
76	Roseomonas aerilata	GCA_000711725
133919	Roseomonas aerophila	GCA_014490485
164514	Roseomonas algicola	GCA_011040385
158172	Roseomonas alkaliterrae	GCA_014199195
140906	Roseomonas arctica	GCA_018128965
138931	Roseomonas cervicalis	GCA_000164635
167422	Roseomonas coralli	GCA_009829925
158692	Roseomonas deserti	GCA_001982615
133456	Roseomonas frigidaquae	GCA_012163145
138789	Roseomonas gilardii	GCA_023078375
135096	Roseomonas gilardii subsp. rosea	GCA_900455865
166833	Roseomonas harenae	GCA_009848505
167014	Roseomonas hellenica	GCA_018129085
71	Roseomonas lacus	GCA_014644535
135097	Roseomonas mucosa	GCA_900455935
167940	Roseomonas oleicola	GCA_019029495
168241	Roseomonas oryzae	GCA_008386565
23504	Roseomonas oryzicola	GCA_012163135
78	Roseomonas pecuniae	GCA_014199205
132163	Roseomonas rhizosphaerae	GCA_002631185
69	Muricoccus roseus	GCA_900141905
168277	Roseomonas rubea	GCA_016106015
147182	Roseomonas sp.	GCA_008365375
75	Roseomonas stagni	GCA_900114315
167102	Roseomonas vastitatis	GCA_003604215
157913	Roseomonas wenyumeiae	GCA_003696345
13962	Roseospira goensis	GCA_014197795
13960	Roseospira marina	GCA_008630015
13961	Roseospira navarrensis	GCA_009601025
13963	Roseospira visakhapatnamensis	GCA_014197915
13873	Roseospirillum parvum	GCA_900100455
130621	Roseovarius aestuarii	GCA_019966515
133325	Roseovarius aestuariivivens	GCA_004761875
166221	Roseovarius amoyensis	GCA_003260265
166686	Roseovarius arcticus	GCA_006125015
141127	Roseovarius atlanticus	GCA_001441615
131289	Roseovarius azorensis	GCA_900109455
170097	Roseovarius carneus	GCA_020141465
163871	Roseovarius faecimaris	GCA_009762325
158173	Roseovarius gaetbuli	GCA_900172365
167054	Roseovarius gahaiensis	GCA_011601345
130623	Roseovarius halotolerans	GCA_003634925
13773	Roseovarius indicus	GCA_001441635
135550	Roseovarius albus	GCA_900172335
24499	Roseovarius litoreus	GCA_900142765
160702	Roseovarius litorisediminis	GCA_900172295
24500	Roseovarius lutimaris	GCA_900115165
24501	Roseovarius marisflavi	GCA_900142625
13770	Roseovarius mucosus	GCA_000768555
130624	Roseovarius nanhaiticus	GCA_900156535
159704	Roseovarius nitratireducens	GCA_002925845
13768	Roseovarius nubinhibens	GCA_000152625
130622	Roseovarius pacificus	GCA_014645335
158669	Roseovarius salinarum	GCA_002834145
167665	Roseovarius spongiae	GCA_003651245
13766	Roseovarius tolerans	GCA_900109855
160494	Roseovarius tolerans	GCA_001247715
166404	Rosistilla carotiformis	GCA_007753095
166405	Rosistilla oblonga	GCA_007751715
169698	Rosistilla oblonga	GCA_007752755
167848	Rosistilla ulvae	GCA_007741475
1225	Rossellomorea aquimaris	GCA_001648555
167886	Rossellomorea arthrocnemi	GCA_904424705
1224	Rossellomorea marisflavi	GCA_001274775
1258	Rossellomorea vietnamensis	GCA_001591825
7780	Rothia aeria	GCA_002355935
132581	Rothia aerolata	GCA_014635585
7779	Rothia dentocariosa	GCA_000164695
163858	Rothia dentocariosa	GCA_900638535
7661	Rothia halotolerans	GCA_004136635
7664	Rothia koreensis	GCA_004136575
7637	Rothia kristinae	GCA_001570865
7777	Rothia mucilaginosa	GCA_000175615
7783	Rothia terrae	GCA_012396615
131542	Rouxiella badensis	GCA_002093665
130319	Rouxiella chamberiensis	GCA_000951135
140277	Rouxiella silvae	GCA_002093625
17802	Ruania alba	GCA_900105765
17801	Ruania albidiflava	GCA_000421225
166707	Ruania alkalisoli	GCA_014960965
169792	Ruania halotolerans	GCA_021049285
166829	Ruania rhizosphaerae	GCA_009805705
169793	Ruania suaedae	GCA_021049265
167557	Ruania zhangjianzhongii	GCA_008000995
13778	Rubellimicrobium aerolatum	GCA_017872975
13777	Rubellimicrobium mesophilum	GCA_000600335
13779	Rubellimicrobium roseum	GCA_006152145
167375	Rubellimicrobium rubrum	GCA_006152115
13774	Rubellimicrobium thermophilum	GCA_000442315
160310	Rubeoparvulum massiliense	GCA_001049895
11938	Rubinisphaera brasiliensis	GCA_000165715
166400	Rubinisphaera italica	GCA_007859715
170227	Rubinisphaera margarita	GCA_022267515
158400	Rubneribacter badeniensis	GCA_002899695
140285	Rubricella aquisinus	GCA_014199445
167579	Rubricoccus marinus	GCA_002257665
13831	Rubrimonas cliftonensis	GCA_900107585
166396	Rubripirellula amarantea	GCA_007859865
168188	Rubripirellula lacrimiformis	GCA_007741535
132994	Rubripirellula obstinata	GCA_001642955
166397	Rubripirellula reticaptiva	GCA_007860175
166398	Rubripirellula tenax	GCA_007860125
17850	Rubritalea marina	GCA_000378105
159705	Rubritalea profundi	GCA_002954445
17851	Rubritalea squalenifaciens	GCA_900141815
62	Rubritepida flocculans	GCA_000425365
133914	Rubrivirga marina	GCA_002283365
167641	Rubrivivax albus	GCA_004016515
17933	Rubrivivax gelatinosus	GCA_004340905
17934	Rubrivivax gelatinosus	GCA_016583725
24540	Rubrobacter aplysinae	GCA_001029505
158426	Rubrobacter indicoceani	GCA_003568865
14035	Rubrobacter radiotolerans	GCA_900175965
14036	Rubrobacter xylanophilus	GCA_000014185
160181	Ructibacterium gallinarum	GCA_014982785
17624	Rudaea cellulosilytica	GCA_000378125
22986	Rudaeicoccus suwonensis	GCA_007829035
3834	Rudanella lutea	GCA_000383955
166319	Rudanella paleaurantiibacter	GCA_009184635
24504	Ruegeria conchae	GCA_000192475
135100	Ruegeria denitrificans	GCA_001458295
24502	Ruegeria faecimaris	GCA_900182615
24503	Ruegeria halocynthiae	GCA_900106805
24505	Ruegeria intermedia	GCA_900129345
159879	Albibacillus kandeliae	GCA_003116585
13782	Ruegeria lacuscaerulensis	GCA_000161775
130634	Ruegeria litorea	GCA_900172225
13788	Ruegeria marina	GCA_900101475
158547	Ruegeria marisrubri	GCA_001507595
130635	Ruegeria mediterranea	GCA_900302455
169133	Ruegeria meonggei	GCA_900172215
13783	Ruegeria pomeroyi	GCA_000011965
158548	Ruegeria profundi	GCA_001507545
167793	Ruegeria sediminis	GCA_005938215
169478	Ruegeria sp.	GCA_903914075
158531	Rufibacter glacialis	GCA_008271745
166700	Rufibacter hautae	GCA_008271695
168120	Rufibacter immobilis	GCA_003721565
167248	Rufibacter latericius	GCA_003721515
133023	Rufibacter ruber	GCA_014138425
133192	Rufibacter ruber	GCA_001647275
166441	Rufibacter sediminis	GCA_014269285
133402	Ruficoccus amylovorans	GCA_014230085
170021	Rugamonas apoptosis	GCA_014042355
170022	Rugamonas brunnea	GCA_014042345
170023	Rugamonas fusca	GCA_014042365
168006	Rugamonas rivuli	GCA_009380165
168844	Rugamonas rubra	GCA_900114705
166723	Rugamonas violacea	GCA_016461825
133073	Rugosibacter aromaticivorans	GCA_000934545
8049	Rugosimonospora africana	GCA_016862975
2567	Ruminiclostridium cellobioparum	GCA_000621505
2767	Ruminiclostridium cellobioparum subsp. termitidis	GCA_000350485
2760	Ruminiclostridium cellulolyticum	GCA_000022065
160435	Ruminiclostridium herbifermentans	GCA_005473905
2803	Ruminiclostridium hungatei	GCA_002051585
2840	Ruminiclostridium josui	GCA_000526495
2622	Ruminiclostridium papyrosolvens	GCA_000175795
2848	Ruminiclostridium sufflavum	GCA_003208175
16635	Ruminobacter amylophilus	GCA_900115655
17682	Ruminococcus albus	GCA_000179635
140663	Ruminococcus albus	GCA_000178155
167856	Ruminococcus bovis	GCA_005601135
167797	Ruminococcus bromii	GCA_002834225
168683	Ruminococcus callidus	GCA_000468015
17686	Ruminococcus champanellensis	GCA_000210095
166624	Ruminococcus flavefaciens	GCA_000518765
17683	Ruminococcus flavefaciens	GCA_000247525
140664	Ruminococcus flavefaciens	GCA_000174895
17685	Ruminococcus gauvreauii	GCA_000425525
165414	Mediterraneibacter gnavus	GCA_000169475
151078	Mediterraneibacter gnavus	GCA_026804945
153511	Mediterraneibacter gnavus	GCA_026805005
153825	Mediterraneibacter gnavus	GCA_026805035
154076	Mediterraneibacter gnavus	GCA_026805165
154597	Mediterraneibacter gnavus	GCA_026804965
155272	Mediterraneibacter gnavus	GCA_026804985
155286	Mediterraneibacter gnavus	GCA_026804895
167891	Ruminococcus lactaris	GCA_000155205
165415	Ruminococcus torques	GCA_000153925
18131	Rummeliibacillus pycnus	GCA_002884495
18132	Rummeliibacillus stabekisii	GCA_007988965
166297	Runella aurantiaca	GCA_003339505
3818	Runella defluvii	GCA_014195535
3817	Runella limosa	GCA_000482465
166718	Runella rosea	GCA_003325355
3815	Runella slithyformis	GCA_000218895
3816	Runella zeae	GCA_000423565
169947	Ruoffia halotolerans	GCA_014049385
132588	Ruthenibacterium lactatiformans	GCA_000949455
159622	Ruthenibacterium lactatiformans	GCA_009695715
158549	Wocania arenilitoris	GCA_021728535
170898	Saccharibacillus brassicae	GCA_006542275
140934	Saccharibacillus deserti	GCA_013185225
133027	Saccharibacillus endophyticus	GCA_013185185
11668	Saccharibacillus kuerlensis	GCA_000378145
133208	Saccharibacillus qingshengii	GCA_013185195
11667	Saccharibacillus sacchari	GCA_000585395
63	Saccharibacter floricola	GCA_000378165
131290	Saccharicrinis carchari	GCA_900182605
3773	Saccharicrinis fermentans	GCA_000517085
168175	Saccharobesus litoralis	GCA_003063625
1390	Saccharococcus thermophilus	GCA_011761475
158656	Saccharolobus caldissimus	GCA_020886315
16654	Saccharolobus shibatae	GCA_019175345
16650	Saccharolobus solfataricus	GCA_900079115
16651	Saccharolobus solfataricus	GCA_000007005
163905	Saccharolobus solfataricus	GCA_000968435
23219	Saccharomonospora amisosensis	GCA_011761185
13433	Saccharomonospora azurea	GCA_000231055
13430	Saccharomonospora cyanea	GCA_000244975
13424	Saccharomonospora glauca	GCA_000243395
13432	Saccharomonospora halophila	GCA_000383775
17723	Saccharomonospora iraqiensis	GCA_000430445
13434	Saccharomonospora iraqiensis subsp. paurometabolica	GCA_000231035
158719	Saccharomonospora piscinae	GCA_005862235
13435	Saccharomonospora saliphila	GCA_000383795
13416	Saccharomonospora viridis	GCA_000787535
13431	Saccharomonospora xinjiangensis	GCA_000258175
470	Saccharophagus degradans	GCA_000013665
13467	Saccharopolyspora antimicrobica	GCA_003635025
168464	Saccharopolyspora aridisoli	GCA_004348445
164136	Allosaccharopolyspora coralli	GCA_009664835
24454	Saccharopolyspora dendranthemae	GCA_007829955
168447	Saccharopolyspora elongata	GCA_004348985
13444	Saccharopolyspora erythraea	GCA_000062885
13458	Saccharopolyspora flava	GCA_900116135
13473	Saccharopolyspora gloriosae	GCA_014203325
13447	Saccharopolyspora hirsuta	GCA_008630535
13454	Saccharopolyspora hordei	GCA_013410345
132165	Saccharopolyspora indica	GCA_027853965
168466	Saccharopolyspora karakumensis	GCA_004349225
13459	Saccharopolyspora kobensis	GCA_900108315
13470	Saccharopolyspora kobensis	GCA_900112555
24452	Halosaccharopolyspora lacisalsi	GCA_014137975
13474	Saccharopolyspora phatthalungensis	GCA_000715915
13441	Saccharopolyspora rectivirgula	GCA_000497205
13437	Saccharopolyspora rectivirgula	GCA_000710755
166478	Saccharopolyspora rhizosphaerae	GCA_003931915
13469	Saccharopolyspora shandongensis	GCA_900106995
13464	Saccharopolyspora endophytica	GCA_018070075
13455	Saccharopolyspora spinosa	GCA_000194155
132513	Saccharopolyspora subtropica	GCA_014646075
168458	Saccharopolyspora terrae	GCA_004348435
167100	Saccharospirillum alexandrii	GCA_004000275
14037	Saccharospirillum impatiens	GCA_000423605
159727	Saccharospirillum mangrovi	GCA_003054775
24542	Saccharospirillum salsuginis	GCA_014651855
13485	Saccharothrix algeriensis	GCA_016907655
13479	Saccharothrix australiensis	GCA_003634935
130591	Saccharothrix carnea	GCA_003014735
13475	Saccharothrix coeruleofusca	GCA_014648515
13488	Saccharothrix ecbatanensis	GCA_014205015
13482	Saccharothrix espanaensis	GCA_000328705
24455	Saccharothrix saharensis	GCA_006716745
13480	Saccharothrix syringae	GCA_000716755
130592	Saccharothrix tamanrassetensis	GCA_014203665
13484	Saccharothrix texasensis	GCA_003752005
13491	Saccharothrix variisporea	GCA_003634995
13490	Saccharothrix violaceirubra	GCA_014203755
168540	Saezia sanguinis	GCA_003991585
131262	Sagittula marina	GCA_014196795
168478	Sagittula salina	GCA_017813235
1680	Salana multivorans	GCA_003751805
160625	Salaquimonas pukyongi	GCA_001953055
161761	Salarchaeum japonicum	GCA_020614395
5643	Salegentibacter agarivorans	GCA_900113135
24033	Salegentibacter echinorum	GCA_900129445
5640	Salegentibacter flavus	GCA_900115145
5641	Salegentibacter holothuriorum	GCA_900168045
166959	Salegentibacter lacus	GCA_020164555
170196	Salegentibacter maritimus	GCA_016236915
5642	Salegentibacter mishustinae	GCA_001431365
5644	Salegentibacter salarius	GCA_001752425
5639	Salegentibacter salegens	GCA_003001895
5645	Salegentibacter salinarum	GCA_002833365
159784	Salegentibacter sediminis	GCA_002078605
169589	Salegentibacter sp.	GCA_000745315
166891	Salegentibacter tibetensis	GCA_020164485
140592	Salibacter halophilus	GCA_008806325
1284	Salibacterium aidingense	GCA_000429685
1276	Salibacterium qingdaonense	GCA_900114715
167932	Salibaculum griseiflavum	GCA_003129565
166555	Salibaculum halophilum	GCA_002094885
160200	Salicibibacter cibarius	GCA_016495725
160429	Salicibibacter cibi	GCA_016495865
164556	Salicibibacter halophilus	GCA_006740705
166568	Salicibibacter kimchii	GCA_003336365
1549	Salimicrobium album	GCA_900107115
1551	Salimicrobium flavidum	GCA_900156645
1550	Salimicrobium halophilum	GCA_900100295
140081	Salimicrobium jeotgali	GCA_000299295
1552	Salimicrobium salexigens	GCA_900156705
164643	Salinadaptatus halalkaliphilus	GCA_006543045
1830	Salinarimonas ramus	GCA_014645695
1829	Salinarimonas rosea	GCA_000429045
168246	Salinarimonas soli	GCA_008386575
134051	Salinibacillus xinjiangensis	GCA_009649735
169099	Salinibacter altiplanensis	GCA_002894645
17796	Salinibacter ruber	GCA_000013045
7488	Salinibacterium amurskyense	GCA_002797685
158492	Salinibacterium hongtaonis	GCA_003065485
7489	Salinibacterium xinjiangense	GCA_014645015
163950	Salinibaculum litoreum	GCA_009789175
168453	Salinibius halmophilus	GCA_003577475
14437	Salinicoccus albus	GCA_000385175
14428	Salinicoccus alkaliphilus	GCA_900142805
14438	Salinicoccus carnicancri	GCA_000330705
167210	Salinicoccus cyprini	GCA_007713705
14435	Salinicoccus halodurans	GCA_900114445
14426	Salinicoccus hispanicus	GCA_009831115
14439	Lacicoccus kekensis	GCA_900220995
14431	Salinicoccus luteus	GCA_000712035
23290	Salinicoccus qingdaonensis	GCA_900101075
14427	Salinicoccus roseus	GCA_003814515
163699	Salinicoccus sediminis	GCA_000986795
163786	Salinicola acroporae	GCA_003206615
166091	Salinicola aestuarinus	GCA_003206645
166378	Salinicola corii	GCA_008298015
166092	Salinicola endophyticus	GCA_003206575
166090	Salinicola halimionae	GCA_003206065
132891	Salinicola halophilus	GCA_003206155
166093	Salinicola halophyticus	GCA_003206695
166094	Salinicola lusitanus	GCA_003206045
162296	Salinicola peritrichatus	GCA_003206715
140936	Salinicola rhizosphaerae	GCA_014652715
6080	Salinicola salarius	GCA_002179555
6081	Salinicola socius	GCA_001937195
140612	Salinicola tamaricis	GCA_003006155
163752	Salinigranum halophilum	GCA_007004735
163754	Salinigranum halophilum	GCA_004916945
164603	Salinigranum halophilum	GCA_004916935
161941	Salinigranum rubrum	GCA_002906575
140643	Salinigranum salinum	GCA_009176545
24516	Salinihabitans flavidus	GCA_900110425
5733	Salinimicrobium catena	GCA_900102915
133600	Salinimicrobium marinum	GCA_014651535
167787	Salinimicrobium nanhaiense	GCA_012038135
167768	Salinimicrobium oceani	GCA_012037645
167652	Salinimicrobium sediminis	GCA_900215295
5735	Salinimicrobium terrae	GCA_000424665
5734	Salinimicrobium xinjiangense	GCA_000423585
471	Alteromonas chungwhensis	GCA_000378185
167381	Saliniradius amylolyticus	GCA_003143555
164143	Saliniramus fredricksonii	GCA_900094735
158814	Salinirubellus salinus	GCA_025231485
17789	Salinisphaera halophila	GCA_003732545
133949	Salinisphaera japonica	GCA_003788585
133667	Salinisphaera orenii	GCA_003788635
17786	Salinisphaera shabanensis	GCA_000215955
130689	Salinispira pacifica	GCA_000507245
8027	Salinispora arenicola	GCA_000259615
167407	Salinispora cortesiana	GCA_000484695
167405	Salinispora fenicalii	GCA_000514815
23430	Salinispora mooreana	GCA_000379065
23428	Salinispora oceanensis	GCA_000383575
23122	Salinispora pacifica	GCA_000514775
23425	Salinispora pacifica	GCA_000383995
23426	Salinispora pacifica	GCA_000378845
23427	Salinispora pacifica	GCA_000259655
8026	Salinispora tropica	GCA_000016425
23429	Salinispora vitiensis	GCA_000378825
17241	Vibrio costicola	GCA_000390145
17243	Salinivibrio costicola subsp. alcaliphilus	GCA_001996185
17242	Salinivibrio costicola subsp. vallismortis	GCA_001996225
168926	Salinivibrio kushneri	GCA_001995845
17245	Salinivibrio proteolyticus	GCA_001996165
17247	Salinivibrio sharmensis	GCA_001995985
17246	Salinivibrio siamensis	GCA_001996005
133066	Salinivirga cyanobacteriivorans	GCA_001443605
1120	Salipaludibacillus agaradhaerens	GCA_002019735
140829	Salipaludibacillus aurantiacus	GCA_900111295
1293	Salipaludibacillus neizhouensis	GCA_002886185
141051	Saliphagus infecundisoli	GCA_020177375
