mag_id,substrate,completeness,contamination,contigs,total_length,gc,n50,domain,phylum,class,order,family,genus,species,group,study_catalog
LiZ_2018__SRS2920551__bin.15,fermented_beverages,95.71428571,0.396825397,334,2649117,41.65,11667,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium_sp_T2,Bacteroidetes,Carlino2024
LiZ_2018__SRS2920550__bin.9,fermented_beverages,96.12224037,2.238020011,332,3553203,64.91,15502,Bacteria,Proteobacteria,CFGB8051,OFGB8051,FGB8051,GGB69486,GGB69486_SGB93673,Proteobacteria,Carlino2024
LiZ_2018__SRS2920551__bin.11,fermented_beverages,96.07926109,2.386262562,432,3475571,64.94,11741,Bacteria,Proteobacteria,CFGB8051,OFGB8051,FGB8051,GGB69486,GGB69486_SGB93673,Proteobacteria,Carlino2024
LiZ_2018__SRS2920550__bin.30,fermented_beverages,98.12362031,0,155,2761419,64.74,24873,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_koreensis,Actinobacteria,Carlino2024
LiZ_2018__SRS2920551__bin.6,fermented_beverages,99.00662252,0,157,2726980,64.77,25448,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_koreensis,Actinobacteria,Carlino2024
LiZ_2018__SRS2920555__bin.8,fermented_beverages,96.24724062,2.191737622,253,2773970,64.74,15855,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_koreensis,Actinobacteria,Carlino2024
LiZ_2018__SRS2920554__bin.7,fermented_beverages,95.99184783,0.326403669,225,6726719,60.71,46338,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_fluorescens,Proteobacteria,Carlino2024
LiZ_2018__SRS2920552__bin.7,fermented_beverages,93.95380435,0.543794973,181,6614282,60.75,58741,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_fluorescens,Proteobacteria,Carlino2024
LiZ_2018__SRS2920553__bin.8,fermented_beverages,94.76902174,0.326403669,190,6659486,60.74,60121,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_fluorescens,Proteobacteria,Carlino2024
LiZ_2018__SRS2920550__bin.22,fermented_beverages,97.72677596,0.846994536,55,4816916,58.3,115197,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea_SGB92532,Proteobacteria,Carlino2024
LiZ_2018__SRS2920551__bin.23,fermented_beverages,97.70491803,0.846994536,47,4831624,58.31,123205,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea_SGB92532,Proteobacteria,Carlino2024
LiZ_2018__SRS2920555__bin.2,fermented_beverages,98.36065574,0.975800156,95,4837837,58.35,88236,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea_SGB92532,Proteobacteria,Carlino2024
LeechJ_xxxx__AF11__bin.5,seed,93.93738977,3.759820426,375,3168076,46.77,11748,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_pentosus,Firmicutes,Carlino2024
KumarJ_2019__SRS4562500__bin.6,legumes,97.2972973,0,25,3770096,37.77,242171,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus_terrae,Proteobacteria,Carlino2024
LeechJ_xxxx__AF45__bin.1,fermented_tubers_and_roots,97.34643735,3.093093093,441,3608620,38.61,13167,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus_mirabilis,Proteobacteria,Carlino2024
LeechJ_xxxx__AF45__bin.11,fermented_tubers_and_roots,97.22222222,3.224206349,371,2395754,59.02,8479,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_amycolatum,Actinobacteria,Carlino2024
LeechJ_xxxx__AF45__bin.5,fermented_tubers_and_roots,92.22657099,1.350837139,182,1883096,65.64,18096,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_SGB98745,Actinobacteria,Carlino2024
LeechJ_xxxx__AF45__bin.7,fermented_tubers_and_roots,93.2096273,2.23132969,265,3706995,43.59,24207,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,GGB71148,GGB71148_SGB96874,Proteobacteria,Carlino2024
LeechJ_xxxx__AF45__bin.9,fermented_tubers_and_roots,97.79005525,4.660893375,160,2948534,34.41,53023,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_condimenti,Firmicutes,Carlino2024
LeechJ_xxxx__AF47__bin.1,seed,95.93169262,1.197053407,136,2061283,37.86,30900,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus_lutrae,Firmicutes,Carlino2024
LeechJ_xxxx__AF58__bin.5,seed,95.48802947,3.959484346,139,1890407,38,23526,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus_lutrae,Firmicutes,Carlino2024
LeechJ_xxxx__AF15__bin.5,fermented_tubers_and_roots,95.61778001,4.972375691,303,1903008,37.63,7832,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus_lutrae,Firmicutes,Carlino2024
LeechJ_xxxx__AF57__bin.8,fermented_tubers_and_roots,98.34254144,0.695063269,82,1884118,37.63,39335,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus_lutrae,Firmicutes,Carlino2024
LeechJ_xxxx__AF47__bin.6,seed,98.67549669,1.214128035,40,2381039,41.61,99626,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Savagea,Savagea_SGB96870,Firmicutes,Carlino2024
LeechJ_xxxx__AF48__bin.7,seed,92.05298013,2.649006623,532,3600116,35.86,10146,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus_thermosphaericus,Firmicutes,Carlino2024
LeechJ_xxxx__AF58__bin.2,seed,93.37748344,2.739313666,375,2789851,36.22,9668,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus_thermosphaericus,Firmicutes,Carlino2024
LeechJ_xxxx__AF80__bin.2,seed,95.36423841,0.772626932,209,2225798,36.34,14663,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus_thermosphaericus,Firmicutes,Carlino2024
LeechJ_xxxx__AF52__bin.4,seed,98.89502762,1.104972376,83,2510352,35.85,48485,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_simulans,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2238_73323__bin.1,dairy,98.84156122,1.79558011,128,2517369,35.94,28530,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_simulans,Firmicutes,Carlino2024
LeechJ_xxxx__AF09__bin.7,fermented_tubers_and_roots,98.06629834,0.552486188,185,2361060,36.12,19854,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_simulans,Firmicutes,Carlino2024
LeechJ_xxxx__AF24__bin.1,seed,98.89502762,0.552486188,95,2423270,35.97,37683,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_simulans,Firmicutes,Carlino2024
LeechJ_xxxx__AF52__bin.1,seed,94.53642384,3.752759382,629,4235614,37.91,9232,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus_boronitolerans,Firmicutes,Carlino2024
LeechJ_xxxx__AF58__bin.4,seed,99.17012448,1.348547718,49,4201491,46.35,194993,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_glycinifermentans,Firmicutes,Carlino2024
YulandiA_2020__SRS6115052__bin.2,legumes,98.7704918,1.014832162,68,3548559,68.11,83869,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_SGB93598,Proteobacteria,Carlino2024
YulandiA_2020__SRS6115052__bin.6,legumes,97.79365079,1.666666667,300,4723160,43.33,31242,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium_thalpophilum,Bacteroidetes,Carlino2024
YulandiA_2020__SRS6115052__bin.7,legumes,90.98383213,4.086687307,552,4105430,66.44,10056,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas_terrae,Proteobacteria,Carlino2024
YulandiA_2020__SRS6115053__bin.17,legumes,97.07602339,2.192982456,161,2215978,64.22,22970,Bacteria,Actinobacteria,CFGB10468,OFGB10468,FGB10468,GGB69127,GGB69127_SGB93192,Actinobacteria,Carlino2024
YulandiA_2020__SRS6115053__bin.23,legumes,100,0.735294118,41,4857012,36.74,208358,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_SGB91911,Bacteroidetes,Carlino2024
YulandiA_2020__SRS6115053__bin.26,legumes,94.90294355,2.569924019,320,5596309,63.27,28695,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_SGB93603,Proteobacteria,Carlino2024
LeechJ_xxxx__AF18__bin.2,grains,95.10869565,0.543478261,95,1402264,52.5,20462,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,GGB26869,GGB26869_SGB64270,Firmicutes,Carlino2024
LeechJ_xxxx__AF19__bin.3,fermented_beverages,97.46945899,1.460901875,25,1250361,44.65,78322,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructobacillus,Fructobacillus_SGB96964,Firmicutes,Carlino2024
LeechJ_xxxx__AF21__bin.7,fermented_beverages,97.9930192,1.178010471,35,1272065,44.51,53806,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructobacillus,Fructobacillus_SGB96964,Firmicutes,Carlino2024
LeechJ_xxxx__AF55__bin.16,fermented_beverages,97.48062016,1.034206964,155,1636765,35.02,16445,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_SGB70646,Firmicutes,Carlino2024
LeechJ_xxxx__AF91__bin.7,fermented_beverages,97.32988803,1.287020473,264,1873846,35.08,10205,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_SGB70646,Firmicutes,Carlino2024
LeechJ_xxxx__AF41__bin.1,grains,94.18463651,0,166,1544692,54.06,13582,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_pontis,Firmicutes,Carlino2024
LeechJ_xxxx__AF82__bin.18,fermented_tubers_and_roots,93.02536232,2.309782609,123,1442486,54.4,16814,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_pontis,Firmicutes,Carlino2024
LeechJ_xxxx__AF53__bin.11,fermented_tubers_and_roots,94.56521739,1.630434783,145,1771428,48.52,18175,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_panis,Firmicutes,Carlino2024
LeechJ_xxxx__AF88__bin.4,grains,97.2826087,2.173913043,165,1778023,48.97,15951,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_panis,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__P-22__bin.8,dairy,98.36956522,1.630434783,84,1826973,48.43,38017,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_panis,Firmicutes,Carlino2024
LeechJ_xxxx__AF41__bin.5,grains,94.79166667,1.136363636,197,1611359,48.97,11440,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_panis,Firmicutes,Carlino2024
LeechJ_xxxx__AF51__bin.15,fermented_tubers_and_roots,98.36956522,2.173913043,157,1785325,48.92,15976,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_panis,Firmicutes,Carlino2024
LeechJ_xxxx__AF55__bin.6,fermented_beverages,92.12133953,1.725361197,199,2718563,56.71,20145,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Zymobacter,Zymobacter_palmae,Proteobacteria,Carlino2024
LeechJ_xxxx__AF72__bin.3,grains,95.59336824,1.413612565,125,1250033,45.58,15988,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Fructobacillus,Fructobacillus_SGB96966,Firmicutes,Carlino2024
LeechJ_xxxx__AF81__bin.6,fermented_tubers_and_roots,98.91304348,0.543478261,130,1827895,36.01,22656,Bacteria,Firmicutes,CFGB53347,OFGB53347,FGB53347,GGB71179,GGB71179_SGB96914,Firmicutes,Carlino2024
LeechJ_xxxx__AF82__bin.13,fermented_tubers_and_roots,94.90428403,1.82436611,146,1711855,36.72,23735,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_SGB96951,Firmicutes,Carlino2024
LeechJ_xxxx__AF84__bin.10,fermented_tubers_and_roots,95.57584944,0.586206897,583,4009425,68.9,9406,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas_translucens,Proteobacteria,Carlino2024
LeechJ_xxxx__AF84__bin.30,fermented_tubers_and_roots,98.68519585,0.664457071,90,4466613,52.87,82890,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia_amnigena,Proteobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB04-21__bin.1,dairy,98.08278062,1.903336433,564,5828379,61.21,16047,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp_WS_5010,Proteobacteria,Carlino2024
MASTER_WP4_CSIC_1__P2181_73322__bin.4,dairy,95.70133481,1.754510586,700,5752353,61.25,11870,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp_WS_5010,Proteobacteria,Carlino2024
MASTER_WP4_CSIC_1__P2184_73322__bin.5,dairy,93.58169445,0.411922015,402,5233505,61.36,22285,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp_WS_5010,Proteobacteria,Carlino2024
MASTER_WP4_UNINA_1__GR001_73417__bin.3,dairy,99.25,1.71875,58,3052468,41.51,103557,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_raoultii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PM002_71775__bin.13,dairy,98.8879376,1.098499674,191,3407321,38.52,38591,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_junii,Proteobacteria,Carlino2024
MASTER_WP4_UNINA_1__PM002_71775__bin.14,dairy,97.96875,1.26953125,100,1474375,37.67,22219,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_kribbianus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PV005_71775__bin.9,dairy,91.83222958,0.883002208,431,2263210,71.9,6767,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_kristinae,Actinobacteria,Carlino2024
DeFilippisF_xxxx__DF_96__bin.11,dairy,93.10154525,3.145695364,476,2387444,71.83,6483,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_kristinae,Actinobacteria,Carlino2024
MilaniC_2019__SRS3591582__bin.4,dairy,94.26048565,0.993377483,346,2283791,72.21,9057,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_kristinae,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_3__VB02-22__bin.7,dairy,98.45474614,1.324503311,154,2404150,71.82,26494,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia_kristinae,Actinobacteria,Carlino2024
MASTER_WP4_UNINA_1__PM012_71775__bin.11,dairy,96.95883134,1.241699867,76,1834920,41.17,43003,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PR107_71775__bin.13,dairy,95.45834871,0.292188432,95,1931006,34.75,43377,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_96__bin.12,dairy,99.2248062,0.883474837,61,1958726,34.72,146397,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__P-22__bin.9,dairy,92.4168319,0.70482549,325,2197278,53.92,9225,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__B-22__bin.4,dairy,95.10134391,0.63969408,198,2349256,53.79,19031,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__C-22__bin.5,dairy,97.68860353,0,163,2394810,53.74,23568,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__E-22__bin.15,dairy,92.44528898,0,225,2307821,53.89,14807,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__D-22__bin.6,dairy,93.78277154,0.760079313,190,2374609,53.78,18342,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__A-22__bin.11,dairy,95.41198502,0,189,2365661,53.78,20217,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__F-22__bin.18,dairy,97.49197432,0.561797753,195,2388348,53.74,18827,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_stearothermophilus,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_75__bin.10,dairy,90.80508475,1.906779661,320,1710294,68.95,7161,Bacteria,Deinococcus_Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus_thermophilus,Deinococcus_Thermus,Carlino2024
DeFilippisF_xxxx__DF_58__bin.5,dairy,98.72881356,0,162,1868884,68.83,17507,Bacteria,Deinococcus_Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus_thermophilus,Deinococcus_Thermus,Carlino2024
MASTER_WP4_UNINA_2__R-34__bin.2,other,98.30508475,0,123,1996905,68.58,28487,Bacteria,Deinococcus_Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus_thermophilus,Deinococcus_Thermus,Carlino2024
DeFilippisF_xxxx__DF_39__bin.12,dairy,97.01086957,1.358695652,53,1907214,40.45,45393,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus_rennini,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_5__bin.15,dairy,99.18478261,1.086956522,29,2174610,40.59,99000,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus_rennini,Firmicutes,Carlino2024
DeFilippisF_xxxx__DS_1__bin.16,meat,93.30533597,1.358695652,180,1930605,40.37,29534,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus_rennini,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.10,dairy,94.62719298,1.535087719,367,2667678,69.19,10425,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium_jensenii,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2517__bin.17,dairy,97.03947368,0.093984962,230,3010618,68.85,22572,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium_jensenii,Actinobacteria,Carlino2024
LeechJ_xxxx__AF41__bin.4,grains,98.80952381,0.405844156,47,1415810,38.16,56742,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_amylolyticus,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2243_73323__bin.2,dairy,96.4673913,0,113,1809158,38.7,31491,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2244_73323__bin.6,dairy,98.91304348,0.27173913,136,1972726,38.7,26465,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_2__P2544__bin.18,dairy,97.2826087,1.539855072,221,2065245,38.73,17118,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2245_73323__bin.22,dairy,98.91304348,0.27173913,155,2060997,38.75,27195,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2250_73323__bin.12,dairy,98.91304348,0.27173913,138,1936234,38.58,26860,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_TEAGASC_1__TGS06-29__bin.4,dairy,93.47826087,0.27173913,125,1933551,38.53,29055,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_2__P2545__bin.12,dairy,98.36956522,1.630434783,224,2124048,38.77,15741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2248_73323__bin.8,dairy,92.86684783,1.902173913,210,2360478,38.79,19947,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
MASTER_WP4_CSIC_1__P2249_73323__bin.6,dairy,98.91304348,0.996376812,125,1994608,38.56,27620,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
WalshAM_2020__ERS3466722__bin.2,dairy,94.02173913,0.27173913,99,1752489,38.85,27270,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,Firmicutes,Carlino2024
WalshL_xxxx__D8__bin.4,dairy,95.62150569,0.468975469,505,5604874,58.53,15436,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_helleri,Proteobacteria,Carlino2024
WalshL_xxxx__D9__bin.6,dairy,96.10805861,0.360750361,327,5432257,58.66,24093,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_helleri,Proteobacteria,Carlino2024
WalshL_xxxx__N4__bin.1,dairy,94.18263555,0.425685426,667,5317119,58.69,10121,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_helleri,Proteobacteria,Carlino2024
WalshL_xxxx__E12__bin.3,dairy,96.89177066,1.073232323,380,5696832,58.48,22639,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_helleri,Proteobacteria,Carlino2024
WalshL_xxxx__L4__bin.6,dairy,97.05730673,0.757575758,562,5694159,58.5,14513,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_helleri,Proteobacteria,Carlino2024
