study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_strategy	read_count	experiment_title	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
PRJEB39163	SAMEA7033765	ERX4261558	ERR4312987	870726	food metagenome	11442.G72448	AMPLICON	103552	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4312987/ERR4312987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4312987/11442.G72448.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4312987	qiita_sid_11442:11442.G72448	11442.G72448	
PRJEB39163	SAMEA7033779	ERX4261572	ERR4313001	870726	food metagenome	11442.G72482	AMPLICON	10364	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72482	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313001/ERR4313001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313001/11442.G72482.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313001	qiita_sid_11442:11442.G72482	11442.G72482	
PRJEB39163	SAMEA7033781	ERX4261574	ERR4313003	870726	food metagenome	11442.G72485	AMPLICON	14285	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72485	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313003/ERR4313003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313003/11442.G72485.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313003	qiita_sid_11442:11442.G72485	11442.G72485	
PRJEB39163	SAMEA7033782	ERX4261575	ERR4313004	870726	food metagenome	11442.G72492	AMPLICON	486718	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313004/ERR4313004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313004/11442.G72492.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313004	qiita_sid_11442:11442.G72492	11442.G72492	
PRJEB39163	SAMEA7033784	ERX4261577	ERR4313006	870726	food metagenome	11442.G72494	AMPLICON	168446	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313006/ERR4313006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313006/11442.G72494.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313006	qiita_sid_11442:11442.G72494	11442.G72494	
PRJEB39163	SAMEA7033787	ERX4261580	ERR4313009	870726	food metagenome	11442.G72498	AMPLICON	526876	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313009/ERR4313009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313009/11442.G72498.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313009	qiita_sid_11442:11442.G72498	11442.G72498	
PRJEB39163	SAMEA7033788	ERX4261581	ERR4313010	870726	food metagenome	11442.G72500	AMPLICON	499547	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313010/ERR4313010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313010/11442.G72500.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313010	qiita_sid_11442:11442.G72500	11442.G72500	
PRJEB39163	SAMEA7033791	ERX4261584	ERR4313013	870726	food metagenome	11442.G72503	AMPLICON	20292	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72503	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313013/ERR4313013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313013/11442.G72503.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313013	qiita_sid_11442:11442.G72503	11442.G72503	
PRJEB39163	SAMEA7033796	ERX4261589	ERR4313018	1154581	food fermentation metagenome	11442.G72510	AMPLICON	310931	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72510	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313018/ERR4313018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313018/11442.G72510.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313018	qiita_sid_11442:11442.G72510	11442.G72510	
PRJEB39163	SAMEA7033800	ERX4261593	ERR4313022	870726	food metagenome	11442.G72537	AMPLICON	586355	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313022/ERR4313022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313022/11442.G72537.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313022	qiita_sid_11442:11442.G72537	11442.G72537	
PRJEB39163	SAMEA7033805	ERX4261598	ERR4313027	1154581	food fermentation metagenome	11442.G72644	AMPLICON	347391	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313027/ERR4313027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313027/11442.G72644.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313027	qiita_sid_11442:11442.G72644	11442.G72644	
PRJEB39163	SAMEA7033819	ERX4261612	ERR4313041	870726	food metagenome	11442.G72658	AMPLICON	470417	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72658	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313041/ERR4313041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313041/11442.G72658.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313041	qiita_sid_11442:11442.G72658	11442.G72658	
PRJEB39163	SAMEA7033823	ERX4261616	ERR4313045	870726	food metagenome	11442.G72663	AMPLICON	335145	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313045/ERR4313045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313045/11442.G72663.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313045	qiita_sid_11442:11442.G72663	11442.G72663	
PRJEB39163	SAMEA7033825	ERX4261618	ERR4313047	870726	food metagenome	11442.G72666	AMPLICON	5842	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313047/ERR4313047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313047/11442.G72666.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313047	qiita_sid_11442:11442.G72666	11442.G72666	
PRJEB39163	SAMEA7033826	ERX4261619	ERR4313048	870726	food metagenome	11442.G72667	AMPLICON	516463	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313048/ERR4313048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313048/11442.G72667.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313048	qiita_sid_11442:11442.G72667	11442.G72667	
PRJEB39163	SAMEA7033829	ERX4261622	ERR4313051	870726	food metagenome	11442.G72672	AMPLICON	572905	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313051/ERR4313051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313051/11442.G72672.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313051	qiita_sid_11442:11442.G72672	11442.G72672	
PRJEB39163	SAMEA7033830	ERX4261623	ERR4313052	870726	food metagenome	11442.G72673	AMPLICON	524805	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72673	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313052/ERR4313052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313052/11442.G72673.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313052	qiita_sid_11442:11442.G72673	11442.G72673	
PRJEB39163	SAMEA7033831	ERX4261624	ERR4313053	870726	food metagenome	11442.G72674	AMPLICON	8830	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313053/ERR4313053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313053/11442.G72674.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313053	qiita_sid_11442:11442.G72674	11442.G72674	
PRJEB39163	SAMEA7033832	ERX4261625	ERR4313054	870726	food metagenome	11442.G72675	AMPLICON	2989	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72675	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313054/ERR4313054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313054/11442.G72675.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313054	qiita_sid_11442:11442.G72675	11442.G72675	
PRJEB39163	SAMEA7033835	ERX4261628	ERR4313057	870726	food metagenome	11442.G72684	AMPLICON	680285	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313057/ERR4313057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313057/11442.G72684.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313057	qiita_sid_11442:11442.G72684	11442.G72684	
PRJEB39163	SAMEA7033836	ERX4261629	ERR4313058	1154581	food fermentation metagenome	11442.G72717	AMPLICON	477823	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313058/ERR4313058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313058/11442.G72717.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313058	qiita_sid_11442:11442.G72717	11442.G72717	
PRJEB39163	SAMEA7033839	ERX4261632	ERR4313061	870726	food metagenome	11442.G72722	AMPLICON	3353	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313061/ERR4313061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313061/11442.G72722.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313061	qiita_sid_11442:11442.G72722	11442.G72722	
PRJEB39163	SAMEA7033840	ERX4261633	ERR4313062	1154581	food fermentation metagenome	11442.G72723	AMPLICON	249516	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313062/ERR4313062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313062/11442.G72723.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313062	qiita_sid_11442:11442.G72723	11442.G72723	
PRJEB39163	SAMEA7033841	ERX4261634	ERR4313063	870726	food metagenome	11442.G72724	AMPLICON	1161	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313063/ERR4313063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313063/11442.G72724.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313063	qiita_sid_11442:11442.G72724	11442.G72724	
PRJEB39163	SAMEA7033843	ERX4261636	ERR4313065	870726	food metagenome	11442.G72726	AMPLICON	37413	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313065/ERR4313065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313065/11442.G72726.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313065	qiita_sid_11442:11442.G72726	11442.G72726	
PRJEB39163	SAMEA7033844	ERX4261637	ERR4313066	1154581	food fermentation metagenome	11442.G72727	AMPLICON	431488	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313066/ERR4313066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313066/11442.G72727.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313066	qiita_sid_11442:11442.G72727	11442.G72727	
PRJEB39163	SAMEA7033846	ERX4261639	ERR4313068	1154581	food fermentation metagenome	11442.G72729	AMPLICON	132496	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313068/ERR4313068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313068/11442.G72729.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313068	qiita_sid_11442:11442.G72729	11442.G72729	
PRJEB39163	SAMEA7033847	ERX4261640	ERR4313069	1154581	food fermentation metagenome	11442.G72730	AMPLICON	382491	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313069/ERR4313069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313069/11442.G72730.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313069	qiita_sid_11442:11442.G72730	11442.G72730	
PRJEB39163	SAMEA7033848	ERX4261641	ERR4313070	1154581	food fermentation metagenome	11442.G72731	AMPLICON	459544	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313070/ERR4313070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313070/11442.G72731.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313070	qiita_sid_11442:11442.G72731	11442.G72731	
PRJEB39163	SAMEA7033851	ERX4261644	ERR4313073	870726	food metagenome	11442.G72759	AMPLICON	600606	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72759	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313073/ERR4313073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313073/11442.G72759.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313073	qiita_sid_11442:11442.G72759	11442.G72759	
PRJEB39163	SAMEA7033852	ERX4261645	ERR4313074	870726	food metagenome	11442.G72761	AMPLICON	762386	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313074/ERR4313074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313074/11442.G72761.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313074	qiita_sid_11442:11442.G72761	11442.G72761	
PRJEB39163	SAMEA7033854	ERX4261647	ERR4313076	870726	food metagenome	11442.G72763	AMPLICON	561531	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313076/ERR4313076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313076/11442.G72763.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313076	qiita_sid_11442:11442.G72763	11442.G72763	
PRJEB39163	SAMEA7033858	ERX4261651	ERR4313080	1154581	food fermentation metagenome	11442.G72767	AMPLICON	31440	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313080/ERR4313080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313080/11442.G72767.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313080	qiita_sid_11442:11442.G72767	11442.G72767	
PRJEB39163	SAMEA7033860	ERX4261653	ERR4313082	1154581	food fermentation metagenome	11442.G72769	AMPLICON	714261	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313082/ERR4313082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313082/11442.G72769.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313082	qiita_sid_11442:11442.G72769	11442.G72769	
PRJEB39163	SAMEA7033861	ERX4261654	ERR4313083	870726	food metagenome	11442.G72770	AMPLICON	1004144	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72770	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313083/ERR4313083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313083/11442.G72770.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313083	qiita_sid_11442:11442.G72770	11442.G72770	
PRJEB39163	SAMEA7033862	ERX4261655	ERR4313084	870726	food metagenome	11442.G72771	AMPLICON	593165	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313084/ERR4313084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313084/11442.G72771.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313084	qiita_sid_11442:11442.G72771	11442.G72771	
PRJEB39163	SAMEA7033863	ERX4261656	ERR4313085	1154581	food fermentation metagenome	11442.G72777	AMPLICON	348017	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313085/ERR4313085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313085/11442.G72777.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313085	qiita_sid_11442:11442.G72777	11442.G72777	
PRJEB39163	SAMEA7033866	ERX4261659	ERR4313088	870726	food metagenome	11442.G72790	AMPLICON	503884	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72790	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313088/ERR4313088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313088/11442.G72790.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313088	qiita_sid_11442:11442.G72790	11442.G72790	
PRJEB39163	SAMEA7033867	ERX4261660	ERR4313089	870726	food metagenome	11442.G72791	AMPLICON	512764	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72791	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313089/ERR4313089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313089/11442.G72791.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313089	qiita_sid_11442:11442.G72791	11442.G72791	
PRJEB39163	SAMEA7033868	ERX4261661	ERR4313090	1154581	food fermentation metagenome	11442.G72792	AMPLICON	588081	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313090/ERR4313090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313090/11442.G72792.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313090	qiita_sid_11442:11442.G72792	11442.G72792	
PRJEB39163	SAMEA7033886	ERX4261679	ERR4313108	1154581	food fermentation metagenome	11442.G72823	AMPLICON	18191	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72823	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313108/ERR4313108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313108/11442.G72823.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313108	qiita_sid_11442:11442.G72823	11442.G72823	
PRJEB39163	SAMEA7033889	ERX4261682	ERR4313111	1154581	food fermentation metagenome	11442.G72828	AMPLICON	4887	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72828	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313111/ERR4313111.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313111/11442.G72828.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313111	qiita_sid_11442:11442.G72828	11442.G72828	
PRJEB39163	SAMEA7033893	ERX4261686	ERR4313115	1154581	food fermentation metagenome	11442.G72832	AMPLICON	2616	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313115/ERR4313115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313115/11442.G72832.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313115	qiita_sid_11442:11442.G72832	11442.G72832	
PRJEB39163	SAMEA7033894	ERX4261687	ERR4313116	1154581	food fermentation metagenome	11442.G72833	AMPLICON	12655	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72833	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313116/ERR4313116.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313116/11442.G72833.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313116	qiita_sid_11442:11442.G72833	11442.G72833	
PRJEB39163	SAMEA7033895	ERX4261688	ERR4313117	1154581	food fermentation metagenome	11442.G72835	AMPLICON	8078	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72835	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313117/ERR4313117.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313117/11442.G72835.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313117	qiita_sid_11442:11442.G72835	11442.G72835	
PRJEB39163	SAMEA7033896	ERX4261689	ERR4313118	1154581	food fermentation metagenome	11442.G72836	AMPLICON	414	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72836	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313118/ERR4313118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313118/11442.G72836.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313118	qiita_sid_11442:11442.G72836	11442.G72836	
PRJEB39163	SAMEA7033898	ERX4261691	ERR4313120	1154581	food fermentation metagenome	11442.G72839	AMPLICON	2535	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313120/ERR4313120.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313120/11442.G72839.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313120	qiita_sid_11442:11442.G72839	11442.G72839	
PRJEB39163	SAMEA7033899	ERX4261692	ERR4313121	870726	food metagenome	11442.G73433	AMPLICON	564890	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313121/ERR4313121.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313121/11442.G73433.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313121	qiita_sid_11442:11442.G73433	11442.G73433	
PRJEB39163	SAMEA7033901	ERX4261694	ERR4313123	870726	food metagenome	11442.G73435	AMPLICON	623233	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313123/ERR4313123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313123/11442.G73435.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313123	qiita_sid_11442:11442.G73435	11442.G73435	
PRJEB39163	SAMEA7033903	ERX4261696	ERR4313125	870726	food metagenome	11442.G73437	AMPLICON	416867	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313125/ERR4313125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313125/11442.G73437.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313125	qiita_sid_11442:11442.G73437	11442.G73437	
PRJEB39163	SAMEA7033910	ERX4261703	ERR4313132	870726	food metagenome	11442.G73445	AMPLICON	499728	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313132/ERR4313132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313132/11442.G73445.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313132	qiita_sid_11442:11442.G73445	11442.G73445	
PRJEB39163	SAMEA7033913	ERX4261706	ERR4313135	870726	food metagenome	11442.G73448	AMPLICON	436486	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313135/ERR4313135.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313135/11442.G73448.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313135	qiita_sid_11442:11442.G73448	11442.G73448	
PRJEB39163	SAMEA7033920	ERX4261712	ERR4313141	1154581	food fermentation metagenome	11442.G73464	AMPLICON	325616	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313141/ERR4313141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313141/11442.G73464.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313141	qiita_sid_11442:11442.G73464	11442.G73464	
